index,Tweet,HS,stopwords,hastags,numerics,word_count,char_count,punctuation
939,anaknya pepo     x9d x93 tampang doang   x9d x93  dibawa kemana bangsa   jadikan foto model   x9d x93   x9d x93  cebong  urus biar  rewel        x90 xb8   x9,1,0,0,0,50,157,0
940,orang kayak  sekolah sekolah negeri   benaran beragam kayaknya sekolah sekolah kristen   mahal kayak miskin   etnis,0,0,0,0,22,115,0
941,maksud  pendidikan  dibatasi helen keller wanita bisu tuli  buta   gelar sarjana amp berprestasi steven hawking   mengembangkan ilmu   kelumpuhannya,0,0,0,0,27,148,0
942,besok  prabowo mencalonkan presiden   teriak teriak  ketimpangan  dipercaya   memaki wa awan gaji,1,0,0,0,19,97,0
943,tabayun  ngomyang cocot busuk wkwk dipelihara memainkan isu sara  bangga,1,0,0,0,12,72,0
944,indonesiakuasaifreepo   penghuni freepo   bangga sih ya semoga tenaga kerja asing nya  dibatasi    tenaga kerja indonesia  butuh,0,0,0,0,25,128,0
945,sabar   pikir    golongan rakyat indonesia  bentuk fisiknya manusia   jiwa komunis  golongan komunis   krisis sifat kemanusiaan,0,0,0,0,26,127,0
946,perek suka  gagahi,0,0,0,0,4,18,0
947,memohon kedatangan nabi   kemenangan  orang orang kafir,0,0,0,0,10,55,0
948,bilang  kafir  susah haha   sel sel otak   menyambung  ya susah   kafir cebong  orang berbicara kemana  berbicara kemana memaki agama islam  pakai rujukan internasional haha,1,0,0,0,36,173,0
949,maksudnya kelas   diam   bicara ya   namanya otoriter,1,0,0,0,13,53,0
950,temannya makan sampah    makan sampah    sih ya,0,0,0,0,13,47,0
951,monyet komunis tolol,1,0,0,0,3,20,0
952,presiden joko widodo menginstruksikan badan pengawas keuangan,0,0,0,0,7,61,0
953,haha cape  gua  video 13 detik  benaran berbicara kampret,0,0,0,1,12,57,0
954,kucingnya sipit,0,0,0,0,2,15,0
955,ratusan ulama  santri desak penganugerahan gelar pahlawan nasional  kh ahmad sanusi pikiran rakyat,0,0,0,0,15,98,0
956,munir   kaitannya   rezim jokowi  anti islam   twitkan semoga   sejelasnya,1,0,0,0,18,74,0
957,anaknya  soemitro begawan ekonomi  pola pikir admin gerinda  kayak   kuliah    fakir ilmu,0,0,0,0,20,89,0
958,pekerja seks komersial a is online marak   bicarakan tyas mirasih peringati warganet nnetizen tyas mirasih n ,0,0,0,0,19,109,0
959,temanku lihatkan   screenshoot an cerita sih istri   sih istri curhat habis habisan  mengatai sih suami  bajingan nge mention akun sih suami,0,0,0,0,27,140,0
960,monyet ngebut menabrak anak  wkwk  ,0,0,0,0,8,35,0
961,freepo    kontraknya  habis       istimewa  aneh dolar   tembus 15 000    diam  penjilat kekuasaan  dungu ya tum  bobroknya kinerja rezim,1,0,0,2,37,137,0
962,aduh tolol ya pendukung rezim  ya kayak,1,0,0,0,8,39,0
963,diktator jokowi jongos organisasi jagal manusia nu  mengatur siasat kampanye,1,0,0,0,11,76,0
964,ngawur sembarang  panitia khusus  menghambat komisi pemberantasan korupsi  penyelidikan teman temannya  koruptor bubarkan dewan perwakilan rakyat  sarang koruptor,1,0,0,0,23,162,0
965,sehat om   sehat minum kencing onta,0,0,0,0,8,35,0
966,kirim bantuan pencitraan,1,0,0,0,3,24,0
967,eh anjing    bacot  gue tantang duel  bangsat,1,0,0,0,12,45,0
968,rindu rindu  berat  biarin  sih kunyuk dilan  menanggung,0,0,0,0,12,56,0
969,gosip    orang iri disebarkan  orang bodoh  diterima  orang idiot,0,0,0,0,15,65,0
970,dasar kunyuk nih mencari duit modal menipu bangsat abu,1,0,0,0,9,54,0
971,baca berita nya   nih aki    gangguan jiwa seandainya nya  2019 amin kalah   malaikat  bilang kafir  pro asing kasihan malaikat  nge i urusan calon presiden   bawa  aki gila,1,0,0,1,41,173,0
972,ngoaaahahaaa saking kejang kejang nya sih bani kuda prabowo bin onta   baca tulisan gue    selingkuh  kuda prabowo  ngoaaahahaaaa       xa3       xa,1,0,0,0,39,148,0
973,cari simpati umat muslim jabar  pemilihan presiden 2019 mudah an ulama amp umat islam jabar  terkesima amp terpengaruh  trik  gaya kemunafikannya sih mukidi,1,0,0,1,27,156,0
974,menebar kebencian  ahok mbak  mbak  tau sih    terdakwa,1,0,0,0,14,55,0
975,mampus gue mampus yugi mampus  onta arab,1,0,0,0,8,40,0
976,terima kasih johor darul takzim alya spesifikasi bulat tudung ala ala ustazah sekolah agama,0,0,0,0,14,91,0
977,demo berjilid jilid  pernyataan  kitab suci  fiksi     tujuan utama gerakan bela islam berjilid jilid versi 212    motif politik  menjatuhkan ahok ahok   korban,1,0,0,1,35,160,0
978,ketahuan   mengakui  memaksa orang  penjara bajingan berkedok agama,1,0,0,0,12,67,0
979,x9cpada pagi    hambaku   beriman kepadaku    kafir        x99muthirna bi fadhlillahi wa rohmatih     x99   hujan  karunia  rahmat allah    beriman,0,0,0,0,43,147,0
980,tolak berita hoaks   menyukseskan pilihan kepala daerah dami  kota kediri,0,0,0,0,13,73,0
981,dongok  bong  kampret   kalabong   marah marah     menyuruh  meladeni    menetas bong bong,1,0,0,0,25,90,0
982,pendukung prabowo surat pemberitahuan tahunan arb sda  orang orang bejat tabiatnya kasar  orang,1,0,0,0,15,95,0
983,baca fan fiction couple straight yuri iya jatuhnya  delusi      sih  orang  preferensi    membaca cerita   suka    jadikan hiburan      gay hak  b,0,0,0,0,42,146,0
984,susilo bambang yudhoyono  objektif  mumpuni politisi indonesia terhebat    kayak jokowi    presiden  ,1,0,0,0,21,101,0
985,muslim   menzalimi menjerumuskan  menganiaya  muslim,0,0,0,0,9,52,0
986,bacot  album album gue belinya  pakai duit gue  merugikan emak                                 x94 x9d     x94 x9d     x94 x9d akibat   dicerahami beli album,1,0,0,0,65,157,0
987,bodoh  in      disuka  nge distract  pikiran pikiran,0,0,0,0,15,52,0
988,nama jonru ginting status terlapor  ujaran kebencian diduga mendukung anies sandi,1,0,0,0,12,81,0
989,berbicara  geblek,1,0,0,0,3,17,0
990,mm  dipercayai  orang   noob,0,0,0,0,8,28,0
991,setuju     usir  buddha   indonesia,1,0,0,0,11,35,0
992,menghina islam muhammad   budi  sukunya  mengajar salat  pahala  allah subhanahu wa taala,1,0,0,0,18,89,0
993,bubarkan ikatan alumni universitas indonesia oi,1,0,0,0,6,47,0
994,kampret   antek asing,0,0,0,0,5,21,0
995,secepatnya islam dinyatakan sesat  menyesatkan     bank syariat,1,0,0,0,12,63,0
996,buku langka  tuanku rao teror agama islam mazhab hambali  tanah batak 1816 1833  1964 690 halaman hard cover minat,0,0,0,4,22,114,0
997,calon presiden  tes urine    badan narkotika nasional lakukan tes urine   c informasi teknologi teknologi digital,0,0,0,0,21,113,0
998,ikutan   kampret,1,0,0,0,4,16,0
999,fotonya bera i disembunyikan  berbusa sabun so klin mawar cap buaya  dikibuli  wajar ku  percaya,0,0,0,0,19,96,0
1000,gubernur   menabrak etika   menjabat   lantik    gubernur dukun ya  calon presiden   senang  presiden  menjabat ya   dilantik  beliau    calon gubernur       dukung   presiden  mencalonkan gubernur,1,0,0,0,51,197,0
1001,lt strong  dasar cebong dungu 7 turunan lt strong,1,0,0,1,10,49,0
1002,serius nih berita polisi  ikutan politik  beraninya  tukang becak   doang  pakai   ketakutan ya power sindrom melanda istana lawan tukang becak,1,0,0,0,28,143,0
1003,rezim  menteri nya lucu,0,0,0,0,5,23,0
1004,prabowo subianto  restui ketua gerindra jawa  maju pilihan gubernur  alasannya  ,1,0,0,0,15,80,0
1005,rute pondok cina gang sentiong keberangkatan pe  tersedia  04 28  indonesia  barat tks 2,0,0,0,3,18,88,0
1006,serahkan nasib bangsa   orang orang  mengabdi meng kacungkan   cukong cukong asing penghianat negara kesatuan republik indonesia   pemodal dana kampanye   n2019gantipresiden,1,0,0,0,29,173,0
1007,era kapitalisme korporasi tumbuh gigantik   berkuasa  kuat  ekonomi melampaui negara,0,0,0,0,14,84,0
1008,seekor monyet    kebun binatang tianjin cina  viral  memiliki wajah sepe i manusia monyet berus,0,0,0,0,19,95,0
1009,aimu partai demokrasi indonesia perjuangan  bajingan,1,0,0,0,7,52,0
1010,kaum 1 2 kafir  otak junk food nya  berkelit mencatut islam  kegiatan kegiatan  merusak aqidah islam,1,0,0,2,20,100,0
1011,iya  sih    jokowi meninggalkan solo  kafir solonya keren bersih   jokowi meninggalkan jakarta  kafir jaka a keren sungai bersih     kerja  becus  tanah abang ruwet parah kali xc2 xb2,0,0,0,0,41,183,0
1012,maksud pemerintah  dihibahkan     tercatat  aset   dianggarkan biaya perbaikan  perawatannya  rutin,0,0,0,0,20,99,0
1013,alaaaahhhhh omongan cebong   ketahuan kemana arahnya  pakai tol kelok 1000     sok sok islam  bong,1,0,0,1,22,98,0
1014,mendungukan membiadabkan bangsa mengajak menyembah menyembah allah subhanahu wa taala dungu  biadab,1,0,0,0,13,99,0
1015,jokowi  mundur  pas,1,0,0,0,5,19,0
1016,tau gue  war  jubah jubahan  menyimak   ya kyungsoo  taehyung bias gue  gue  war kampang,0,0,0,0,22,88,0
1017,binatang terkutuk,1,0,0,0,2,17,0
1018,bilangnya anti asing asing asong  kafir kafir kampretttt  manusia munafik   suka    asing  impo  bawang puti,1,0,0,0,24,108,0
1019,pagi  amal post minum kopi  gagal fokus  meja makan kayu   dikasih taplak eh  bagus lihat cangkir kopinya  bagus eh  rak dibelakangnya  suka     x99 x88         penataan display,0,0,0,0,47,177,0
1020,ayo  bahasa budaya  haha,0,0,0,0,6,24,0
1021,risaunya  nih  pengasuh lesbi,0,0,0,0,6,29,0
1022,dasar tolol,1,0,0,0,2,11,0
1023,terhormat pelacur  pakde  iblis betina kerjanya  menyebarkan hoaks nista  sih hidup,1,0,0,0,15,83,0
1024,gantinya presiden celeng langsung kelojotan  salah rocky gerung bilang celeng dungu stabil,1,0,0,0,13,90,0
1025,memek   sodok,0,0,0,0,4,13,0
1026,pesona budaya suku kamoro papua rambah wilayah timur swiss kanton st gallen 10 04 2018,0,0,0,3,15,86,0
1027,menentukan  sistem metabolisme   orang makan   penyerapannya   gampang gendut   sistem penyerapannya rendah biar makan   kurus,0,0,0,0,25,126,0
1028,menyediakan lapangan pekerjaan   24 000 orang  indonesia karyawan perseroan terbatas freeport indonesia   69 75 karyawan nasional 28 05 karyawan papua  a 2 2 karyawan asing freepo 51,0,0,0,9,33,182,0
1029,melangkah   arah   dimana buta warna   penghambat   si menteri   presiden  pas  bijak,0,0,0,0,23,85,0
1030,rezim soeha o  izin perluasan  2 5 juta hektare  1989  kontrak anyar nfreepo 51,0,0,0,4,18,79,0
1031,coba  helikopternya dipakai united kingdom menyerang yahudi zionis   ya,0,0,0,0,12,71,0
1032,isu partai komunis indonesia muncul semenjak  tabloid obor rakyat    isu fitnah  jokowi  keturunan partai komunis indonesia berkembang        menjatuhkan  menyudutkan presiden jokowi romahurmuziy,0,0,0,0,36,195,0
1033,bangkai,1,0,0,0,1,7,0
1034,cnn indonesia   proyek strategis presiden jokowi  selesai   periode kabinet kerja,0,0,0,0,15,81,0
1035,giliran disodorkan fakta   cebong  diam    cebong   sengsara  dukung dilan otaknya  terkontaminasi gerak cepat  pikir waras,1,0,0,0,26,123,0
1036,siang siang  enaknya diciumi  pecun  ,0,0,0,0,9,37,0
1037,minuman keras oplosan pelarian warga akibat  ekonomi sosiolog oi paulus wirutomo menyebut,0,0,0,0,13,89,0
1038,anak raja   anak ulama   menulislah imam al ghazali,0,0,0,0,12,51,0
1039,amp   hukuman  sih bangkai keturunan babi keparat    penderitaan   alami rakyat indonesia nusantara   dalamnya bahasa adat istiadat budaya ras agama suku     pemimpin a,1,0,0,0,36,168,0
1040,cebong  girang   kibuli najis  bong mata   picek,1,0,0,0,13,48,0
1041,takiyuddin   kerusi parlemen    ditandingi  abdul hadi  pru 14,0,0,0,1,15,62,0
1042,ayat   dikaji penggalah kepala  pancunglah   ujung jari  8 12,1,0,0,2,15,61,0
1043,bak sampah jerman  anis diresmikan  toilet keliling gunting pitanya ya nomor induk siswa,1,0,0,0,15,88,0
1044,jodoh ditangan tuhan  mantan    ditangan setan,0,0,0,0,10,46,0
1045,bunyi bunyi langsung telusuri   back up  berafiliasi    langsung cap  antek setahu  wa awan2 australia belanda       papua  rutin cek cek  ham  tau ya    rutin,0,0,0,0,43,159,0
1046,pakar ekonomi sambut positif jokowi harry tanoe,0,0,0,0,7,47,0
1047,seandainya jend suha o     1965 nasib bangsa indonesia   negara komunis ateis,1,0,0,1,17,77,0
1048,sanggup  menangkap   presiden  petugas  ai jujungan mangkrak ya jinjingan,1,0,0,0,14,73,0
1049,lawan politik  tebar fitnah  upaya jegal prabowo maju  pemilihan presiden 2019  ,1,0,0,1,16,80,0
1050,tau junjungan cebong  licik ya    menghamba  tukang menipu,1,0,0,0,13,58,0
1051,bikin film bakar bakar sekolahan  pencitraan   ,1,0,0,0,10,47,0
1052,mari  doakan penegak hukum  kesehatan keselamatan gaji  13  tunjangan  raya  berlimpah  diumumkan  presiden  mengangkat 200 orang orang  menghina agama islam  duta pancasila  salam hangat  pip,0,0,0,2,38,192,0
1053,oooohhh oke  pasal pusat keamanan elok   malaysia menasihati  tekanan  arab saudi  bom yaman    nak  bds arab saudi  malaysia  orang  bangga makan mc donalds produk,0,0,0,0,37,164,0
1054,fubu an  pelajari  calon  nernya  langsung hajar pakai analisa swot pelajari kekuatannya  kelemahannya  oppo unity kayak  amp threat  sebahaya  logika   gara gara disyerpik  ketemu langsung sikat   psiko mampus l,1,0,0,0,43,212,0
1055,pendukung rezim   warrrbisah,0,0,0,0,5,28,0
1056,hati hati  orang orang  kader gus dur  pribumi antek cina  dipasang  rezim    mengeprek,1,0,0,0,21,87,0
1057,2019 ganti presiden  pengangguran meningkat,1,0,0,1,6,43,0
1058,kecoak  berbicara   juntrungannya ya gue tinggal  mutu berbicara  orang dungu kayak,1,0,0,0,16,83,0
1059,presiden jokowi bikin pegawai negeri sipil bahagia  kebijakannya,0,0,0,0,9,64,0
1060,indonesia  milik islam   kristen buddha  hindu camkan,0,0,0,0,11,53,0
1061,tindak  kecurangan pasangan calon    mengotori pilihan kepala daerah  sumatra utara,0,0,0,0,15,83,0
1062,bodoh  bangsa gue  ujian  semester  ,1,0,0,0,10,36,0
1063,hamil haha gembrot lucu banget,0,0,0,0,5,30,0
1064,profesor   bilang,0,0,0,0,4,17,0
1065,berharap  rezim    mustahil  pesan    nih bahan  pencitraan  pemilihan presiden 2019 ganti presiden       xaa       xaa       xaa       xaa,0,0,0,1,50,139,0
1066,solo rank  comeback  sakit           tau  tank takut war          nhilda cacat       x85 emosi bangkai       x85,0,0,0,0,48,112,0
1067,jijik  manusia homo,1,0,0,0,4,19,0
1068,tuli tuli bom orang rusia lullaby       xb0       xb0       xa8,0,0,0,0,27,63,0
1069,coincidentally berdoa makan bersamaan  mas mas katolik meja  he made sign of the cross  mbak mbak kristen meja samping i think  she folded her hands adem banget     xba xef xb8 x8f     xba xef xb8 x8f     x92 x96,0,0,0,0,53,212,0
1070,udik    pecahkan balon wkwk,0,0,0,0,7,27,0
1071,dasar celeng,1,0,0,0,2,12,0
1072,bank pemerintah gulung tikar kmdn  jual  asing asing,0,0,0,0,10,52,0
1073,mega rona utusan malaysia 11april   politik beli utusan malaysia  langgan  islam muslim alquran keluarga wanita kesehatan hiburan a is budaya sains teknologi alam  alumni kampus universitas wira tentera polis,0,0,0,0,34,208,0
1074,innalillahi   ilaihi rojiun keluarga  nahdlatul ulama berduka cita   mendalam  wafatnya kiai kholilurrahman ra lilur cicit syaikhona kholil bangkalan semoga allah merahmati  menempatkan ra lilur  sisi nya amin,0,0,0,0,35,209,0
1075,pegang rusia takut dituduh antek komunis  pegan kroasia takut dituduh antek kafir semenjak  tukang tuduh hpup  sulit,0,0,0,0,20,116,0
1076,maling teriak maling kafir teriak kafir  orang orang kayak   lahirnya campur tai,1,0,0,0,15,80,0
1077,sih anak kampang muncul  twitter,1,0,0,0,6,32,0
1078,bapaknya sih kakak cocot sitohang,1,0,0,0,5,33,0
1079,laki laki berengsek  laki laki berengsek      dunia,0,0,0,0,13,51,0
1080,puisi        karya lahir  orde  menyuarakan suara orang orang  te indas   gerakan reformasi   orde,0,0,0,0,27,98,0
1081,kayak kontol,1,0,0,0,2,12,0
1082,unik     jokowi,1,0,0,0,6,15,0
1083,kelebihan orang  tau  tun chedet    turn   tau nak  pm,0,0,0,0,17,54,0
1084,nabi adam  fiksi nabi ibrahim  fiksi nabi musa  fiksi nabi nuh  fiksi nabi   fiksi   ulama   dungu  memperingati nuzul alquran    mengikuti logika,1,0,0,0,35,146,0
1085,teriak allah hu barbar rusak telinga  fahri  diskusi buang islam  dewan perwakilan rakyat,1,0,0,0,16,89,0
1086,kkkkkkkkkkkkkk cebong iq  ratus   sp i junjunganmu  dungu plonga plongo  2019 ganti presiden,1,0,0,1,18,92,0
1087,isu kemanusiaan rohingya membuktikan ketidakcermatan  tim  mengelola  isu,1,0,0,0,11,73,0
1088,selamat siang masyarakat banten sambut pilihan kepala daerah serentak 2018  banten  penuh kebahagiaan  a aman  kondusif,0,0,0,1,20,119,0
1089,menyesal bangsat v   sakit         tunggu   sehat ya lihat     lakukan bangsat,1,0,0,0,26,78,0
1090,kafir menyamar pemakan babi mulut   junjungannya    tolak,1,0,0,0,12,57,0
1091,eh serius  muntah benaran tai  hyung,1,0,0,0,8,36,0
1092,sinting   merusak,1,0,0,0,4,17,0
1093,aki amien rais bilang prabowo    karno     karno mempersatukan suku agama ras pulau negara kesatuan republik indonesia prabowo  memecah belah dasar mabuk aki,1,0,0,0,30,157,0
1094,hmmmm somi mencium bau bau bangkai,0,0,0,0,6,34,0
1095,dewan perwakilan rakyat   revisi undang undang  terorisme     revisi undang undang  kalimat kalimat  ambigu  tujuannya  bagus   salah paham   salah paham   merusak harmonisasi kewarganegaraan   memecah,0,0,0,0,42,201,0
1096,mengiklankan promo cashback  aplikasinyya  penggunaan kode berhasil  cashback  masuk masuk  bilangnya  kesalahan  sistem  promo    bodoh  oi kesalahan sistem  urusanku    cashback 20  dijanjikan olehmu  ,0,0,0,1,42,203,0
1097,salah   belajar        kacamata   acara televisi  salah      lanjutkan     lakukan  positif banget         dasarnya tolol    berkembang,1,0,0,0,46,135,0
1098,ulama nu mengajarkan     menghormati    berbeda agama suku bahasa  budaya,0,0,0,0,17,73,0
1099,rezim jokowi baca rezim susilo bambang yudhoyono jilid 3  meraih dukungan republiken isu islam radikal terorisme islam ancaman isis islam nusantara lgbt    digoreng   republiken as  presiden ri    tang,1,0,0,1,38,201,0
1100,silaturahmi  pimpinan dewan kemakmuran masjid masjid al kautsar h toniman beliau mendoakan hasanah menang  pilihan kepala daerah jabar  menyukseskan program program hasanah  pro rakyat bravo hasanah jawa barat hasanah 2  hasanah  jawa barat,0,0,0,1,39,240,0
1101,anti kebinekaan cebong  dituduh umat islam,1,0,0,0,7,42,0
1102,begitukan  pemain persija  kayak kebakaran kumis nsupo er  bawa perasaan   kelakuan   pemain,0,0,0,0,19,92,0
1103,berdalih 4 pilar majelis permusyawaratan rakyat dungukan biadabkan bangsa dakwah islam menyeru menyembah nyembah allah subhanahu wa taala benci kafir memecahkan bangsa,1,0,0,1,22,167,0
1104,kno gue bilang bencong  hati   makan duit pemerintahan  sah    mengganti dasar pancasila negara  khilafah   bencong  namanya,1,0,0,0,27,124,0
1105,selamat sore twit   18 4 presiden jokowi memimpin rapat terbatas ratas  membahas  perkembangan persiapan asian games xviii  2018  istana kepresidenan bogor jawa barat   butir arahannya simak ya,0,0,0,3,35,193,0
1106,pemerintah menetapkan daftar proyek strategis nasional   direalisasikan  si,0,0,0,0,11,75,0
1107,pemerintahan gus ipul  puti    memperkuat program nawacita presiden jokowi  jawa timur salam 2 jari gus ipul puti santun,0,0,0,1,23,120,0
1108,mari ngewe,0,0,0,0,2,10,0
1109,aaaamiiiiiiinnnn mudah mudahan    geblek  riya posting gaji 13 14  lini,0,0,0,2,15,71,0
1110,dengar  laut banda te utup  peneliti asing   regulasinya  penelitian  laut banda leader nya  peneliti indonesia   kapal riset indonesia  menye  peneliti asing,0,0,0,0,32,158,0
